Series Name,Series Code,Country Name,Country Code,2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Uzbekistan,UZB,52.6580009460449,52.7980003356934,52.9539985656738,53.109001159668,53.2700004577637,53.4300003051758,53.5699996948242,53.6790008544922,53.7519989013672,53.8050003051758
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Vanuatu,VUT,60.9669990539551,61.0690002441406,61.2430000305176,61.326000213623,61.359001159668,61.3839988708496,61.4169998168945,61.5940017700195,61.5330009460449,61.5260009765625
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,"Venezuela, RB",VEN,50.6720008850098,51.0950012207031,50.6199989318848,50.9959983825684,50.5839996337891,51.0149993896484,51.1119995117188,51.0270004272461,50.117000579834,50.242000579834
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Vietnam,VNM,72.2620010375977,72.2409973144531,72.4810028076172,72.8000030517578,73.1829986572266,73.5979995727539,73.9089965820313,73.3779983520508,73.2020034790039,73.2409973144531
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Virgin Islands (U.S.),VIR,59.984001159668,59.5820007324219,59.3540000915527,58.9599990844727,58.5519981384277,58.1339988708496,57.7770004272461,57.4990005493164,57.3030014038086,57.1319999694824
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,West Bank and Gaza,PSE,15.9670000076294,15.7399997711182,14.8409996032715,16.5970001220703,17.4090003967285,17.2849998474121,18.1189994812012,19.0380001068115,19.2490005493164,19.5209999084473
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,"Yemen, Rep.",YEM,11.6000003814697,10.7969999313354,10.048999786377,8.84799957275391,7.80000019073486,6.88399982452393,6.08400011062622,6.13299989700317,6.1710000038147,5.9980001449585
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Zambia,ZMB,72.1439971923828,71.6100006103516,71.0599975585938,70.5429992675781,70.0210037231445,70.0559997558594,70.0839996337891,70.0999984741211,70.1279983520508,70.1320037841797
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Zimbabwe,ZWE,77.2350006103516,77.2949981689453,77.3600006103516,77.4909973144531,77.6969985961914,77.8629989624023,78.0100021362305,78.1139984130859,78.2089996337891,78.5419998168945
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Arab World,ARB,20.7896295188809,20.6636674481393,20.7489084985904,20.6508729422485,20.8407786832225,21.0585972118438,20.8124657389009,20.8671712237034,20.8329693581077,20.8573038585414
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Caribbean small states,CSS,53.2122451315323,52.9851010261402,53.344039820354,53.6181716805903,53.7857523654171,53.9915555806203,54.0407870205587,53.8309925733743,53.8677576697886,54.0297911530317
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Central Europe and the Baltics,CEB,47.3754718237026,47.5569244151889,47.9867946638857,47.8900002853226,48.3122864019782,48.4068150953104,48.8093615948823,48.8149475067283,48.8031456083502,48.6106169625431
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Early-demographic dividend,EAR,37.4288001343062,36.9387726795085,36.288856062129,36.0074250828358,35.7573599150138,35.8734055533823,35.9281066699337,36.0547047648833,36.4923489523414,36.453444550027
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,East Asia & Pacific,EAS,61.2635747402966,60.9234856036943,60.614602303118,60.4974367921972,60.2928494278866,60.1170657416537,60.0055098517098,59.5866343560341,59.5581897133666,59.2070687536299
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,East Asia & Pacific (excluding high income),EAP,62.755243047045,62.368557130951,62.0117753385742,61.8854868415957,61.6299552860367,61.3556027220331,61.1535595639205,60.6218070315617,60.520619588511,60.1289981856382
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,62.5948722969413,62.2045663683534,61.844374086627,61.7176561103132,61.4598990160645,61.1829464441677,60.9790713161493,60.441033837021,60.3391347987295,59.9428726735656
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Euro area,EMU,49.1458159743711,49.4164488814759,49.5261700825284,49.7216214836877,50.1311849558626,50.2619249923763,50.2780853359824,50.2729107302142,50.5009174642371,50.4393076089554
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Europe & Central Asia,ECS,49.6733593288101,49.9082977181392,50.0057800441064,50.2411766604375,50.4441189522254,50.6175951283061,50.6290478103044,50.7417732484016,50.9203618614679,50.7820960867524
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Europe & Central Asia (excluding high income),ECA,48.9766784981411,49.169644587883,49.2605063334866,49.5802374869028,49.5538447815579,49.7279768597289,49.5837278652798,49.7764757408675,49.8887764884098,49.644157447337
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,48.7487692963505,48.9886495092249,49.1404304621528,49.423046839803,49.433834744179,49.5929198615845,49.5161671574755,49.6804117415563,49.7703304451961,49.528970586212
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,European Union,EUU,49.7263390708539,49.9665344250282,50.1135923328356,50.2544950449525,50.6399422655988,50.802171593501,50.930940271358,50.9346093479696,51.1162277570657,51.0521781611762
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Fragile and conflict affected situations,FCS,47.2477694656967,47.0138900205279,46.9354860331221,46.8936601025751,46.9728528570678,47.0367854770065,47.1216075330006,47.2055630273536,47.2677702377442,47.2853133031603
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Heavily indebted poor countries (HIPC),HPC,63.8861509040988,63.9692873970547,64.0708555885443,64.1068507311031,64.0130291728455,64.0694020397781,64.140355269034,64.1043239668972,64.176181696179,64.2448941520826
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,High income,HIC,51.9433537720361,51.9870129112958,51.852193622294,51.8362884781197,51.9891925935626,52.0548520248597,52.1505968054069,52.1962911063207,52.4333013637314,52.318015701483
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,IBRD only,IBD,49.3412088516243,48.7868583764297,48.0902106205871,47.7400505382124,47.3977428472554,47.2754282988563,47.0776722781735,46.8881488258396,46.8821190634717,46.5693749157454
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,IDA & IBRD total,IBT,49.5533027646163,49.1625444120168,48.6136638874607,48.3811335464455,48.1484386216973,48.1001833045013,47.9928970630273,47.9183800523026,47.9779376309237,47.7752579585912
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,IDA blend,IDB,41.6840608151249,42.2851084315898,41.9972436889091,42.307557889762,42.548480911777,42.8159595350607,43.0166386624374,43.4927779394475,43.8392734888449,44.0005913264117
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,IDA only,IDX,54.7652084348401,54.8596299153712,55.0398525687209,55.1922649577209,55.3120283250464,55.4711492776214,55.6547010104651,55.8721379556278,56.0606228590604,56.1798841859435
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,IDA total,IDA,50.4300142302278,50.6957267725716,50.7207670565248,50.9278039588696,51.0902827638571,51.2869189164233,51.4786457393225,51.7856873601792,52.0324029619497,52.1725990120875
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Late-demographic dividend,LTE,61.1386737911452,60.8305715861799,60.353035601276,60.21566138967,60.0701409484274,59.8945606061549,59.7153157636861,59.4872299543536,59.2073685902933,58.827152376858
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Latin America & Caribbean,LCN,51.5052361070756,51.8596867724997,51.308434340813,51.1104018874264,51.5225141137258,51.4155842985269,51.156069669538,51.3909797015857,51.4615448417737,51.5032061734789
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Latin America & Caribbean (excluding high income),LAC,52.1788045870626,52.5078018462018,51.9478881719257,51.5252239402956,51.9703747899684,51.8549175851058,51.581729254198,51.8234117801108,51.885684442011,51.9270873644322
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,51.821293427792,52.1624874334778,51.6008185583792,51.3948288747265,51.8181695679381,51.7069373826983,51.4427103713145,51.6837320088411,51.757384272703,51.7967966645963
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Least developed countries: UN classification,LDC,56.1958496360391,56.3433028180773,56.510713999913,56.6516174004957,56.7572520147983,56.8566306337592,56.9602228267572,57.1166732131106,57.2946199677749,57.4056608464229
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Low & middle income,LMY,49.6982752753163,49.2890481160872,48.729678744892,48.4754209385184,48.2329801646195,48.1830801756536,48.0706016827388,47.9928624813369,48.0512855798168,47.8465225810007
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Low income,LIC,64.4663967522099,64.4070242226309,64.4464080108822,64.5296865756394,64.5754912701326,64.6164317897973,64.6491605169028,64.7317953703747,64.8210492546174,64.8858081648777
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Lower middle income,LMC,38.8718250567535,38.2727874042773,37.6124634880412,37.2290380544232,36.7949117805284,36.9708747842379,37.0900141990575,37.0646999923621,37.384200925427,37.3087303036353
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Middle East & North Africa,MEA,20.2070412968158,20.3437073820018,20.3269083295946,20.0932965401839,20.1460689321686,20.2142343777249,19.8990710019989,20.2459137784423,20.6163706176527,20.6004340363761
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Middle East & North Africa (excluding high income),MNA,18.8551600455512,18.9570954104662,18.8069588707862,18.4237793338671,18.3624170090946,18.4049211442158,17.9647366028726,18.2340726840736,18.6414642302011,18.6213418990053
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,18.8816071635893,18.9870550868951,18.844557865039,18.4414326852157,18.3718249455845,18.4162105769704,17.9631494556866,18.225644702706,18.6349797556643,18.611582975485
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Middle income,MIC,48.3413694062473,47.8793813407272,47.2420432819261,46.9345192027476,46.6417442777655,46.5591902625685,46.4072063420086,46.2868023145902,46.3142614156505,46.0522544791084
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,North America,NAC,58.8177554624482,58.5264858589235,57.9470474813643,57.4089315796473,57.2064498675377,56.849610927118,56.625872441599,56.3439350419152,56.4903886476326,56.2510424736682
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,OECD members,OED,50.5586274307344,50.6923762167294,50.6797769237626,50.678599309847,50.9056225010914,51.0271393850842,51.0288472877423,51.1175760286819,51.4090245914071,51.3027053527264
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Other small states,OSS,50.2701120505899,50.4176985803747,50.4730900031689,50.8272405856454,51.3499199296238,51.7531012713788,52.0428023333019,52.484108635992,52.5106183489359,52.6209854242319
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Pacific island small states,PSS,46.1180151689512,46.5203082152497,46.8004331367625,47.006780924308,47.3135023479327,47.6403678431049,47.9625622066106,47.9609410750381,47.9600572045548,48.0004287341744
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Post-demographic dividend,PST,52.7774836261593,52.815518168423,52.658343203545,52.5562329132346,52.662078134356,52.7987123229492,52.8469601601794,52.8895821153243,53.1379108897303,53.0293587848294
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Pre-demographic dividend,PRE,56.9741580146047,57.1302957287529,57.3086331344296,57.4567340211682,57.5473303768544,57.6254631405835,57.6317683530162,57.6723692627653,57.7249122784942,57.7804606549931
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Small states,SST,50.6946602700122,50.7690405325876,50.8981928363528,51.2233888503712,51.6551651994922,52.0094861203767,52.2475505938752,52.5273121527439,52.5524683093965,52.6674452110889
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,South Asia,SAS,31.1034333342514,30.051063474667,28.7899667111463,28.2079365605972,27.6195228248298,27.866330010894,28.0709709531986,28.3507275948559,28.6382899633635,28.4897811104988
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,South Asia (IDA & IBRD),TSA,31.1034333342514,30.051063474667,28.7899667111463,28.2079365605972,27.6195228248298,27.866330010894,28.0709709531986,28.3507275948559,28.6382899633635,28.4897811104988
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Sub-Saharan Africa,SSF,62.0960299581628,62.117259012981,62.158851266298,62.3424459749318,62.460282573311,62.618024638658,62.6578964414804,62.7820158898109,62.82803214475,62.9254542125993
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Sub-Saharan Africa (excluding high income),SSA,62.0960299581628,62.117259012981,62.158851266298,62.3424459749318,62.4602825733111,62.618024638658,62.6578964414804,62.782015889811,62.82803214475,62.9254542125993
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,62.0960299581628,62.117259012981,62.158851266298,62.3424459749318,62.460282573311,62.618024638658,62.6578964414804,62.7820158898109,62.82803214475,62.9254542125993
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Upper middle income,UMC,57.003663331243,56.7447802683575,56.21450203784,56.0655144981878,56.0008986354924,55.7704071256167,55.4530828104682,55.3336616111179,55.1643886111793,54.8002883349003
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,World,WLD,50.1467584247651,49.8244998381102,49.3451828877248,49.1325640128234,48.9626847837693,48.9305852176627,48.8534478846481,48.794114542009,48.8811972002804,48.6872218023993
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,
Last Updated: 11/14/2018,,,,,,,,,,,,,
